Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, -2.8, -2.66, 0, -2.8, 1.04, -2.66, 0, 0, 0, 0.05, 0.54, 4.403964
0.02, -2.8, -2.66, 0, -4.307629, 2.296717, -4.963435, 357.1555, 110.2365, 0.3376515, 0.05, 0.54, 4.403964
0.04, -2.8, -2.66, 0, -4.30755, 2.296562, -4.963143, 357.1413, 110.2205, 0.3562678, 0.05, 0.54, 4.403964
0.06, -2.8, -2.66, 0, -4.307611, 2.296683, -4.963144, 357.135, 110.238, 0.3499119, 0.05, 0.54, 4.403964
0.08, -2.8, -2.66, 0, -4.307591, 2.296629, -4.963003, 357.1528, 110.241, 0.3409546, 0.05, 0.54, 4.403964
0.09999999, -2.8, -2.66, 0, -4.307659, 2.296742, -4.963104, 357.1508, 110.2339, 0.3452082, 0.05, 0.54, 4.403964
0.12, -2.8, -2.66, 0, -4.307628, 2.296694, -4.963016, 357.1381, 110.2396, 0.3450032, 0.05, 0.54, 4.403964
0.14, -2.8, -2.66, 0, -4.30762, 2.296826, -4.963123, 357.1459, 110.2442, 0.3577917, 0.05, 0.54, 4.403964
0.16, -2.8, -2.66, 0, -4.307596, 2.296777, -4.963117, 357.136, 110.2388, 0.3377181, 0.05, 0.54, 4.403964
0.18, -2.8, -2.66, 0, -4.30758, 2.296781, -4.963065, 357.1475, 110.231, 0.3441122, 0.05, 0.54, 4.403964
0.2, -2.8, -2.66, 0, -4.307551, 2.296724, -4.963037, 357.155, 110.2246, 0.336461, 0.05, 0.54, 4.403964
0.22, -2.8, -2.66, 0, -4.307548, 2.296683, -4.963038, 357.1497, 110.234, 0.3511133, 0.05, 0.54, 4.403964
0.24, -2.8, -2.66, 0, -4.30749, 2.29662, -4.962957, 357.1527, 110.2207, 0.3389862, 0.05, 0.54, 4.403964
0.26, -2.8, -2.66, 0, -4.307433, 2.296557, -4.962866, 357.1543, 110.24, 0.3523024, 0.05, 0.54, 4.403964
0.28, -2.8, -2.66, 0, -4.30739, 2.296489, -4.962863, 357.1544, 110.2309, 0.3450024, 0.05, 0.54, 4.403964
0.3, -2.8, -2.66, 0, -4.307377, 2.296479, -4.962975, 357.1493, 110.2228, 0.3533393, 0.05, 0.54, 4.403964
0.32, -2.8, -2.66, 0, -4.307308, 2.29637, -4.962854, 357.1463, 110.2382, 0.33968, 0.05, 0.54, 4.403964
0.34, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.36, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.38, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.4, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.42, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.44, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.46, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.48, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.5, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.52, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.54, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.56, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.58, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.6, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.62, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.64, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.66, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.68, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.7, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.72, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.74, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.76, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.78, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.8, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.82, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.84, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.86, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.88, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.9, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.92, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.94, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.96, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
0.98, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.02, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.04, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.06, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.08, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.1, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.12, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.14, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.16, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.18, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.2, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.22, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.24, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
1.26, -2.8, -2.66, 0, -4.30738, 2.296463, -4.962955, 357.1682, 110.246, 0.3486638, 0.05, 0.54, 4.403964
