Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0.54, 1.888386
0.01111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0.54, 1.888386
0.02222222, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.03333334, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.04444445, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.05555556, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.06666667, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.07777778, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.08888889, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.1, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.1111111, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.1222222, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.1333333, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.1444445, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.1555556, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.1666667, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.1777778, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.1888889, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.2, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.2111111, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.2222222, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.2333333, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.2444444, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.2555556, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.2666667, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.2777778, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.2888889, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.3, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.3111111, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.3222222, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.3333333, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.3444445, -3.058131, 0.06828202, 95.96869, -3.058131, 1.460737, 0.06828202, 20.34038, 95.96869, 359.2595, 1.7, 0.54, 4.8777
0.3555556, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.3666667, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.3777778, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.3888889, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.4, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.4111111, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.4222222, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.4333333, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.4444444, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.4555556, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.4666667, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.4777778, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.4888889, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.5, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.5111111, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.5222222, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.5333334, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.5444444, -3.109563, 0.08982863, 83.08161, -3.109563, 1.464686, 0.08982863, 17.87585, 83.08161, 359.0349, 1.7, 0.54, 4.926258
0.5555556, -3.088012, 0.0606766, 87.14003, -3.088012, 1.465145, 0.0606766, 18.91823, 87.14003, 358.9113, 1.7, 0.54, 4.908543
0.5666667, -3.088012, 0.0606766, 87.14003, -3.088012, 1.465145, 0.0606766, 18.91823, 87.14003, 358.9113, 1.7, 0.54, 4.908543
