Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, -3.64, 0.54, 5.157528
0.01111111, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, -3.64, 0.54, 5.157528
0.02222222, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.03333334, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.04444445, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.05555556, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.06666667, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.07777778, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.08888889, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.1, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.1111111, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.1222222, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.1333333, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.1444445, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.1555556, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.1666667, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.1777778, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.1888889, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.2, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.2111111, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.2222222, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.2333333, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.2444444, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.2555556, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.2666667, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.2777778, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.2888889, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.3, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.3111111, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.3222222, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.3333333, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.3444445, 3.534778, -3.277874, 280.2421, 3.534778, 1.355739, -3.277874, 7.8251, 280.2421, 353.2926, -3.64, 0.54, 7.227745
0.3555556, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.3666667, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.3777778, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.3888889, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.4, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.4111111, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.4222222, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.4333333, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.4444444, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.4555556, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.4666667, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.4777778, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.4888889, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.5, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.5111111, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.5222222, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.5333334, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.5444444, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.5555556, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.5666667, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.5777778, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.5888889, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.6, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.6111111, 3.537739, -3.29297, 280.0705, 3.537739, 1.35304, -3.29297, 7.914748, 280.0705, 353.6334, -3.64, 0.54, 7.229744
0.6222222, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.6333333, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.6444445, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.6555555, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.6666667, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.6777778, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.6888889, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.7, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.7111111, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.7222223, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.7333333, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.7444445, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.7555556, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.7666667, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.7777778, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.7888889, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.8, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.8111112, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.8222222, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.8333334, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.8444445, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.8555556, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.8666667, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.8777778, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.8888889, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.9, 3.545033, -3.29849, 281.4897, 3.545033, 1.35282, -3.29849, 8.128465, 281.4897, 355.6533, -3.64, 0.54, 7.236736
0.9111111, 3.545152, -3.298388, 281.5752, 3.545152, 1.353245, -3.298388, 8.07775, 281.5752, 355.675, -3.64, 0.54, 7.236907
0.9222223, 3.545152, -3.298388, 281.5752, 3.545152, 1.353245, -3.298388, 8.07775, 281.5752, 355.675, -3.64, 0.54, 7.236907
0.9333333, 3.545152, -3.298388, 281.5752, 3.545152, 1.353245, -3.298388, 8.07775, 281.5752, 355.675, -3.64, 0.54, 7.236907
0.9444445, 3.545161, -3.297747, 282.5635, 3.545161, 1.354819, -3.297747, 7.589258, 282.5635, 355.5052, -3.64, 0.54, 7.237118
0.9555556, 3.544825, -3.297307, 282.7914, 3.544825, 1.354831, -3.297307, 7.469579, 282.7914, 355.4602, -3.64, 0.54, 7.236804
0.9666667, 3.54442, -3.297428, 282.9114, 3.54442, 1.354729, -3.297428, 7.41179, 282.9114, 355.4308, -3.64, 0.54, 7.236386
0.9777778, 3.544089, -3.297311, 283.0128, 3.544089, 1.354784, -3.297311, 7.370533, 283.0128, 355.3988, -3.64, 0.54, 7.236068
0.9888889, 3.543761, -3.297763, 283.1118, 3.543761, 1.35514, -3.297763, 7.347949, 283.1118, 355.3796, -3.64, 0.54, 7.235764
1, 3.543819, -3.297963, 283.1831, 3.543819, 1.355157, -3.297963, 7.398664, 283.1831, 355.3288, -3.64, 0.54, 7.235816
1.011111, 3.543721, -3.297962, 283.2661, 3.543721, 1.354993, -3.297962, 7.440296, 283.2661, 355.2858, -3.64, 0.54, 7.2357
1.022222, 3.543565, -3.297984, 283.3491, 3.543565, 1.354872, -3.297984, 7.485881, 283.3491, 355.2784, -3.64, 0.54, 7.23553
1.033333, 3.543451, -3.297931, 283.4085, 3.543451, 1.354599, -3.297931, 7.538816, 283.4085, 355.2633, -3.64, 0.54, 7.235388
1.044444, 3.543519, -3.297555, 283.4703, 3.543519, 1.354198, -3.297555, 7.60947, 283.4703, 355.2626, -3.64, 0.54, 7.235425
1.055556, 3.543614, -3.297739, 283.5167, 3.543614, 1.353964, -3.297739, 7.71926, 283.5167, 355.2582, -3.64, 0.54, 7.235487
1.066667, 3.543668, -3.29769, 283.5679, 3.543668, 1.353721, -3.29769, 7.807503, 283.5679, 355.2194, -3.64, 0.54, 7.235515
1.077778, 3.543654, -3.298138, 283.6146, 3.543654, 1.353811, -3.298138, 7.920101, 283.6146, 355.1613, -3.64, 0.54, 7.235493
1.088889, 3.543418, -3.298248, 283.6605, 3.543418, 1.35343, -3.298248, 7.994199, 283.6605, 355.1257, -3.64, 0.54, 7.235211
1.1, 3.543213, -3.298354, 283.7151, 3.543213, 1.353472, -3.298354, 8.060739, 283.7151, 355.0582, -3.64, 0.54, 7.235008
1.111111, 3.543031, -3.298224, 283.7476, 3.543031, 1.353299, -3.298224, 8.155837, 283.7476, 354.9865, -3.64, 0.54, 7.234813
1.122222, 3.543067, -3.297975, 283.7804, 3.543067, 1.353155, -3.297975, 8.244062, 283.7804, 354.9659, -3.64, 0.54, 7.234843
