Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, 3.05, 0.54, 4.632634
0.01111111, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, 3.05, 0.54, 4.632634
0.02222222, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
0.03333334, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
0.04444445, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
0.05555556, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
0.06666667, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
0.07777778, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
0.08888889, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
0.1, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
0.1111111, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
0.1222222, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
0.1333333, -4.796039, -3.137513, 54.84552, -4.796039, 1.577139, -3.137513, 4.210873, 54.84552, 14.24907, 3.05, 0.54, 7.91933
