Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.01111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.02222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.03333334, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.04444445, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.05555556, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.06666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.07777778, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.08888889, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.1222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.1333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.1444445, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.1555556, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.1666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.1777778, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.1888889, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.2111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.2222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.2333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.2444444, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.2555556, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.2666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.2777778, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.2888889, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.3111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
