Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, -2.8, -2.66, 0, -2.8, 1.04, -2.66, 0, 0, 0, 0.05, 0.54, 4.403964
0.01111111, -2.8, -2.66, 0, -2.8, 1.04, -2.66, 0, 0, 0, 0.05, 0.54, 4.403964
0.02222222, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.03333334, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.04444445, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.05555556, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.06666667, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.07777778, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.08888889, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.1, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.1111111, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.1222222, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.1333333, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.1444445, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.1555556, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.1666667, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.1777778, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.1888889, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.2, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.2111111, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.2222222, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.2333333, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.2444444, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.2555556, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.2666667, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.2777778, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.2888889, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.3, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.3111111, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.3222222, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.3333333, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.3444445, -2.8, -2.66, 0, -4.322212, 2.123779, -4.946881, 358.9985, 106.0606, 0.6921868, 0.05, 0.54, 4.403964
0.3555556, -2.8, -2.66, 0, -4.321982, 2.124086, -4.948465, 358.9709, 106.0456, 0.6776655, 0.05, 0.54, 4.403964
0.3666667, -2.8, -2.66, 0, -4.321982, 2.124086, -4.948465, 358.9709, 106.0456, 0.6776655, 0.05, 0.54, 4.403964
0.3777778, -2.8, -2.66, 0, -4.321982, 2.124086, -4.948465, 358.9709, 106.0456, 0.6776655, 0.05, 0.54, 4.403964
0.3888889, -2.8, -2.66, 0, -4.321982, 2.124086, -4.948465, 358.9709, 106.0456, 0.6776655, 0.05, 0.54, 4.403964
0.4, -2.8, -2.66, 0, -4.321982, 2.124086, -4.948465, 358.9709, 106.0456, 0.6776655, 0.05, 0.54, 4.403964
0.4111111, -2.8, -2.66, 0, -4.321982, 2.124086, -4.948465, 358.9709, 106.0456, 0.6776655, 0.05, 0.54, 4.403964
0.4222222, -2.8, -2.66, 0, -4.321982, 2.124086, -4.948465, 358.9709, 106.0456, 0.6776655, 0.05, 0.54, 4.403964
0.4333333, -2.8, -2.66, 0, -4.321982, 2.124086, -4.948465, 358.9709, 106.0456, 0.6776655, 0.05, 0.54, 4.403964
0.4444444, -2.8, -2.66, 0, -4.322001, 2.124112, -4.948422, 358.9863, 106.0605, 0.6733279, 0.05, 0.54, 4.403964
0.4555556, -2.8, -2.66, 0, -4.322119, 2.124031, -4.948371, 358.9773, 106.0603, 0.6771095, 0.05, 0.54, 4.403964
0.4666667, -2.8, -2.66, 0, -4.322005, 2.12412, -4.948331, 358.987, 106.056, 0.6771647, 0.05, 0.54, 4.403964
0.4777778, -2.8, -2.66, 0, -4.321983, 2.124049, -4.948202, 358.9624, 106.0629, 0.6751544, 0.05, 0.54, 4.403964
0.4888889, -2.8, -2.66, 0, -4.322016, 2.124096, -4.948148, 358.9897, 106.0591, 0.6777396, 0.05, 0.54, 4.403964
0.5, -2.8, -2.66, 0, -4.322028, 2.124121, -4.948096, 358.9978, 106.0621, 0.6780115, 0.05, 0.54, 4.403964
0.5111111, -2.8, -2.66, 0, -4.322061, 2.124094, -4.948046, 358.9748, 106.0613, 0.6753393, 0.05, 0.54, 4.403964
0.5222222, -2.8, -2.66, 0, -4.322244, 2.124198, -4.948119, 358.992, 106.0518, 0.67331, 0.05, 0.54, 4.403964
0.5333334, -2.8, -2.66, 0, -4.322283, 2.124192, -4.948062, 358.982, 106.0538, 0.6805697, 0.05, 0.54, 4.403964
0.5444444, -2.8, -2.66, 0, -4.322353, 2.124362, -4.948158, 358.994, 106.0645, 0.6805805, 0.05, 0.54, 4.403964
0.5555556, -2.8, -2.66, 0, -4.322414, 2.124409, -4.94817, 358.9971, 106.0572, 0.6749449, 0.05, 0.54, 4.403964
0.5666667, -2.8, -2.66, 0, -4.32244, 2.124433, -4.948196, 358.9957, 106.0598, 0.6712997, 0.05, 0.54, 4.403964
0.5777778, -2.8, -2.66, 0, -4.32242, 2.124337, -4.948071, 358.9941, 106.06, 0.6678698, 0.05, 0.54, 4.403964
0.5888889, -2.8, -2.66, 0, -4.322437, 2.124354, -4.948071, 358.9973, 106.0511, 0.6812725, 0.05, 0.54, 4.403964
0.6, -2.8, -2.66, 0, -4.322415, 2.124386, -4.948204, 358.9997, 106.0605, 0.6722694, 0.05, 0.54, 4.403964
0.6111111, -2.8, -2.66, 0, -4.322449, 2.124418, -4.948218, 359.0068, 106.0537, 0.6628912, 0.05, 0.54, 4.403964
0.6222222, -2.8, -2.66, 0, -4.322348, 2.124456, -4.948277, 359.0075, 106.0482, 0.6700413, 0.05, 0.54, 4.403964
0.6333333, -2.8, -2.66, 0, -4.322374, 2.124459, -4.948299, 359.0002, 106.0441, 0.6706055, 0.05, 0.54, 4.403964
0.6444445, -2.8, -2.66, 0, -4.322307, 2.124469, -4.948349, 359.0052, 106.0514, 0.6611252, 0.05, 0.54, 4.403964
0.6555555, -2.8, -2.66, 0, -4.32227, 2.124442, -4.948344, 358.9927, 106.0606, 0.6718995, 0.05, 0.54, 4.403964
0.6666667, -2.8, -2.66, 0, -4.322268, 2.124466, -4.948423, 359.0044, 106.0379, 0.6603373, 0.05, 0.54, 4.403964
0.6777778, -2.8, -2.66, 0, -4.322265, 2.124502, -4.948432, 359.0034, 106.0507, 0.6694992, 0.05, 0.54, 4.403964
0.6888889, -2.8, -2.66, 0, -4.322286, 2.124514, -4.948468, 359.015, 106.0542, 0.6800879, 0.05, 0.54, 4.403964
0.7, -2.8, -2.66, 0, -4.322412, 2.124583, -4.948638, 359.0169, 106.0509, 0.6651746, 0.05, 0.54, 4.403964
0.7111111, -2.8, -2.66, 0, -4.322423, 2.124581, -4.948685, 359.0087, 106.0479, 0.6734205, 0.05, 0.54, 4.403964
0.7222223, -2.8, -2.66, 0, -4.322478, 2.12447, -4.948609, 359.0099, 106.0544, 0.6519566, 0.05, 0.54, 4.403964
0.7333333, -2.8, -2.66, 0, -4.322507, 2.124459, -4.948662, 358.9975, 106.0491, 0.6679441, 0.05, 0.54, 4.403964
0.7444445, -2.8, -2.66, 0, -4.322429, 2.124409, -4.948625, 358.9985, 106.0609, 0.6697294, 0.05, 0.54, 4.403964
0.7555556, -2.8, -2.66, 0, -4.322372, 2.124425, -4.948659, 359.0037, 106.0522, 0.6745256, 0.05, 0.54, 4.403964
0.7666667, -2.8, -2.66, 0, -4.322398, 2.124418, -4.948709, 358.9862, 106.0486, 0.6641583, 0.05, 0.54, 4.403964
0.7777778, -2.8, -2.66, 0, -4.32233, 2.124391, -4.948669, 358.9996, 106.0533, 0.6630974, 0.05, 0.54, 4.403964
0.7888889, -2.8, -2.66, 0, -4.322332, 2.124395, -4.948709, 358.9923, 106.058, 0.6719158, 0.05, 0.54, 4.403964
0.8, -2.8, -2.66, 0, -4.322293, 2.124402, -4.948641, 358.9953, 106.0705, 0.6737256, 0.05, 0.54, 4.403964
0.8111112, -2.8, -2.66, 0, -4.322294, 2.124425, -4.948673, 358.9998, 106.0697, 0.6682925, 0.05, 0.54, 4.403964
0.8222222, -2.8, -2.66, 0, -4.322331, 2.124451, -4.948745, 359.0111, 106.0437, 0.679089, 0.05, 0.54, 4.403964
0.8333334, -2.8, -2.66, 0, -4.322298, 2.124524, -4.948783, 359.0083, 106.0582, 0.6667318, 0.05, 0.54, 4.403964
0.8444445, -2.8, -2.66, 0, -4.322292, 2.124537, -4.948807, 359.0174, 106.0509, 0.6719761, 0.05, 0.54, 4.403964
