Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalZ,DistanceToGoal
12.8, -2.913212, -3.474781, 269.2415, -2.913212, 1.358329, -3.474781, 18.78938, 269.2415, 1.335974, -3.64, -3.59, 1.100526
12.81111, -2.917482, -3.475169, 269.1789, -2.917482, 1.358021, -3.475169, 18.7743, 269.1789, 1.332729, -3.64, -3.59, 1.097441
12.82222, -2.922163, -3.475365, 269.1256, -2.922163, 1.357558, -3.475365, 18.74854, 269.1256, 1.358956, -3.64, -3.59, 1.093999
12.83333, -2.926506, -3.475477, 269.1042, -2.926506, 1.356957, -3.475477, 18.69622, 269.1042, 1.386264, -3.64, -3.59, 1.090691
12.84445, -2.930834, -3.475558, 269.0536, -2.930834, 1.356505, -3.475558, 18.66018, 269.0536, 1.41258, -3.64, -3.59, 1.087517
12.85556, -2.935277, -3.475501, 269.0277, -2.935277, 1.356142, -3.475501, 18.65128, 269.0277, 1.432145, -3.64, -3.59, 1.084359
12.86667, -2.940196, -3.475362, 269.037, -2.940196, 1.355889, -3.475362, 18.67587, 269.037, 1.424749, -3.64, -3.59, 1.080991
12.87778, -2.944825, -3.475345, 269.0613, -2.944825, 1.355929, -3.475345, 18.65297, 269.0613, 1.403458, -3.64, -3.59, 1.078032
12.88889, -2.949604, -3.475252, 269.1269, -2.949604, 1.355701, -3.475252, 18.60604, 269.1269, 1.366444, -3.64, -3.59, 1.074795
12.9, -2.954408, -3.475205, 269.2153, -2.954408, 1.355637, -3.475205, 18.52273, 269.2153, 1.358365, -3.64, -3.59, 1.071671
12.91111, -2.959117, -3.474958, 269.3407, -2.959117, 1.355643, -3.474958, 18.39315, 269.3407, 1.327906, -3.64, -3.59, 1.068696
12.92222, -2.963825, -3.474678, 269.4669, -2.963825, 1.355525, -3.474678, 18.23963, 269.4669, 1.344513, -3.64, -3.59, 1.065642
12.93333, -2.968188, -3.474231, 269.6138, -2.968188, 1.355408, -3.474231, 18.05024, 269.6138, 1.403245, -3.64, -3.59, 1.062838
12.94444, -2.97259, -3.473824, 269.7311, -2.97259, 1.35536, -3.473824, 17.87506, 269.7311, 1.494678, -3.64, -3.59, 1.060068
12.95556, -2.976937, -3.473205, 269.8765, -2.976937, 1.355337, -3.473205, 17.66708, 269.8765, 1.606426, -3.64, -3.59, 1.057388
12.96667, -2.981346, -3.47262, 270.008, -2.981346, 1.35518, -3.47262, 17.43614, 270.008, 1.702396, -3.64, -3.59, 1.054572
12.97778, -2.985764, -3.472147, 270.1085, -2.985764, 1.35489, -3.472147, 17.14695, 270.1085, 1.772017, -3.64, -3.59, 1.051647
12.98889, -2.990502, -3.471497, 270.1901, -2.990502, 1.354854, -3.471497, 16.86996, 270.1901, 1.826771, -3.64, -3.59, 1.048751
13, -2.994965, -3.470807, 270.2769, -2.994965, 1.354622, -3.470807, 16.52602, 270.2769, 1.871077, -3.64, -3.59, 1.04589
13.01111, -3.000016, -3.469996, 270.3471, -3.000016, 1.354457, -3.469996, 16.14662, 270.3471, 1.937179, -3.64, -3.59, 1.042746
13.02222, -3.004659, -3.469231, 270.3884, -3.004659, 1.354228, -3.469231, 15.80682, 270.3884, 1.962866, -3.64, -3.59, 1.039813
13.03333, -3.009247, -3.468387, 270.4272, -3.009247, 1.354195, -3.468387, 15.50025, 270.4272, 2.039711, -3.64, -3.59, 1.037089
13.04445, -3.014107, -3.467479, 270.4355, -3.014107, 1.354412, -3.467479, 15.2641, 270.4355, 2.102023, -3.64, -3.59, 1.034418
13.05556, -3.019303, -3.466481, 270.4268, -3.019303, 1.355005, -3.466481, 15.11734, 270.4268, 2.204682, -3.64, -3.59, 1.031869
13.06667, -3.025182, -3.465363, 270.3794, -3.025182, 1.356032, -3.465363, 14.98896, 270.3794, 2.331201, -3.64, -3.59, 1.029293
13.07778, -3.030515, -3.464385, 270.3423, -3.030515, 1.356793, -3.464385, 14.88483, 270.3423, 2.423976, -3.64, -3.59, 1.026841
13.08889, -3.035998, -3.463487, 270.2933, -3.035998, 1.357776, -3.463487, 14.81122, 270.2933, 2.461276, -3.64, -3.59, 1.024491
13.1, -3.041143, -3.462606, 270.3032, -3.041143, 1.358566, -3.462606, 14.78637, 270.3032, 2.40273, -3.64, -3.59, 1.022208
13.11111, -3.046429, -3.461619, 270.3121, -3.046429, 1.359336, -3.461619, 14.79328, 270.3121, 2.265872, -3.64, -3.59, 1.019863
13.12222, -3.052159, -3.46055, 270.4116, -3.052159, 1.360189, -3.46055, 14.84559, 270.4116, 2.109128, -3.64, -3.59, 1.017361
13.13333, -3.057201, -3.459744, 270.4819, -3.057201, 1.360897, -3.459744, 14.89622, 270.4819, 1.974479, -3.64, -3.59, 1.015132
13.14444, -3.061894, -3.458948, 270.5797, -3.061894, 1.361524, -3.458948, 15.00366, 270.5797, 1.847868, -3.64, -3.59, 1.013056
13.15556, -3.066485, -3.458231, 270.6638, -3.066485, 1.362145, -3.458231, 15.049, 270.6638, 1.778934, -3.64, -3.59, 1.011042
13.16667, -3.070917, -3.457501, 270.6947, -3.070917, 1.362452, -3.457501, 15.0905, 270.6947, 1.714393, -3.64, -3.59, 1.00888
13.17778, -3.075166, -3.456786, 270.7109, -3.075166, 1.362941, -3.456786, 15.08761, 270.7109, 1.689308, -3.64, -3.59, 1.006983
13.18889, -3.079502, -3.455982, 270.6872, -3.079502, 1.363114, -3.455982, 15.02242, 270.6872, 1.744799, -3.64, -3.59, 1.004806
13.2, -3.083919, -3.455311, 270.6703, -3.083919, 1.363235, -3.455311, 14.92169, 270.6703, 1.86412, -3.64, -3.59, 1.002539
13.21111, -3.088625, -3.454696, 270.5998, -3.088625, 1.3635, -3.454696, 14.79125, 270.5998, 2.077529, -3.64, -3.59, 1.000237
13.22222, -3.093119, -3.454266, 270.4975, -3.093119, 1.363485, -3.454266, 14.63156, 270.4975, 2.331787, -3.64, -3.59, 0.9978124
13.23333, -3.09764, -3.453793, 270.371, -3.09764, 1.363468, -3.453793, 14.47947, 270.371, 2.555456, -3.64, -3.59, 0.9953924
13.24444, -3.102133, -3.453496, 270.2092, -3.102133, 1.363374, -3.453496, 14.36482, 270.2092, 2.7681, -3.64, -3.59, 0.992914
13.25556, -3.106618, -3.453214, 270.0554, -3.106618, 1.36318, -3.453214, 14.31464, 270.0554, 2.924071, -3.64, -3.59, 0.9903691
13.26667, -3.111275, -3.453195, 269.9054, -3.111275, 1.362768, -3.453195, 14.33788, 269.9054, 3.054663, -3.64, -3.59, 0.9875289
13.27778, -3.115719, -3.453095, 269.7191, -3.115719, 1.362275, -3.453095, 14.37833, 269.7191, 3.138596, -3.64, -3.59, 0.9847586
13.28889, -3.12037, -3.453125, 269.5148, -3.12037, 1.36168, -3.453125, 14.52416, 269.5148, 3.17847, -3.64, -3.59, 0.9817879
13.3, -3.12037, -3.453125, 269.5148, -3.12037, 1.36168, -3.453125, 14.52416, 269.5148, 3.17847, -3.64, -3.59, 0.9817879
13.31111, -3.129023, -3.453517, 269.2112, -3.129023, 1.360235, -3.453517, 15.04199, 269.2112, 3.183811, -3.64, -3.59, 0.9759666
13.32222, -3.133048, -3.453853, 269.0706, -3.133048, 1.359289, -3.453853, 15.48274, 269.0706, 3.1529, -3.64, -3.59, 0.9730212
13.33333, -3.137518, -3.45423, 268.9439, -3.137518, 1.358456, -3.45423, 16.02457, 268.9439, 3.115174, -3.64, -3.59, 0.969944
13.34445, -3.141737, -3.454619, 268.8258, -3.141737, 1.357514, -3.454619, 16.55488, 268.8258, 3.052801, -3.64, -3.59, 0.9669145
13.35556, -3.145694, -3.455073, 268.7491, -3.145694, 1.356799, -3.455073, 17.16181, 268.7491, 2.942496, -3.64, -3.59, 0.964212
13.36667, -3.149814, -3.455494, 268.7324, -3.149814, 1.356236, -3.455494, 17.71727, 268.7324, 2.897292, -3.64, -3.59, 0.9615694
13.37778, -3.153643, -3.455804, 268.705, -3.153643, 1.355628, -3.455804, 18.27865, 268.705, 2.863643, -3.64, -3.59, 0.9590622
13.38889, -3.15779, -3.456439, 268.7908, -3.15779, 1.355148, -3.456439, 18.88189, 268.7908, 2.890297, -3.64, -3.59, 0.9564683
13.4, -3.161717, -3.456939, 268.7411, -3.161717, 1.354686, -3.456939, 19.40526, 268.7411, 2.876245, -3.64, -3.59, 0.9540303
13.41111, -3.165719, -3.457824, 268.7424, -3.165719, 1.353959, -3.457824, 19.93623, 268.7424, 2.99629, -3.64, -3.59, 0.9512846
13.42222, -3.170013, -3.458529, 268.7274, -3.170013, 1.353279, -3.458529, 20.47674, 268.7274, 3.089667, -3.64, -3.59, 0.9484696
13.43333, -3.174082, -3.459073, 268.7268, -3.174082, 1.352766, -3.459073, 20.91867, 268.7268, 3.206118, -3.64, -3.59, 0.9459441
13.44444, -3.178187, -3.459743, 268.7763, -3.178187, 1.35243, -3.459743, 21.26221, 268.7763, 3.281982, -3.64, -3.59, 0.9435473
13.45556, -3.182252, -3.46045, 268.8387, -3.182252, 1.352113, -3.46045, 21.56877, 268.8387, 3.316398, -3.64, -3.59, 0.9411925
13.46667, -3.186334, -3.461212, 268.9241, -3.186334, 1.351874, -3.461212, 21.78688, 268.9241, 3.345128, -3.64, -3.59, 0.9389032
13.47778, -3.19063, -3.462039, 269.0315, -3.19063, 1.351646, -3.462039, 21.95037, 269.0315, 3.439665, -3.64, -3.59, 0.9365236
13.48889, -3.194617, -3.462756, 269.1574, -3.194617, 1.351524, -3.462756, 22.02341, 269.1574, 3.517153, -3.64, -3.59, 0.9344131
13.5, -3.19889, -3.463549, 269.3123, -3.19889, 1.351366, -3.463549, 22.09354, 269.3123, 3.625616, -3.64, -3.59, 0.9321391
13.51111, -3.202795, -3.464217, 269.4311, -3.202795, 1.351089, -3.464217, 22.16496, 269.4311, 3.687324, -3.64, -3.59, 0.9299651
13.52222, -3.206611, -3.464918, 269.559, -3.206611, 1.350949, -3.464918, 22.20238, 269.559, 3.714529, -3.64, -3.59, 0.9279601
13.53333, -3.210314, -3.465664, 269.7128, -3.210314, 1.350796, -3.465664, 22.29966, 269.7128, 3.744209, -3.64, -3.59, 0.9260022
13.54445, -3.213892, -3.466627, 269.9321, -3.213892, 1.350616, -3.466627, 22.36446, 269.9321, 3.707156, -3.64, -3.59, 0.9240597
13.55556, -3.21742, -3.467527, 270.1141, -3.21742, 1.350389, -3.467527, 22.45222, 270.1141, 3.688321, -3.64, -3.59, 0.9221188
13.56667, -3.220702, -3.468727, 270.3024, -3.220702, 1.35014, -3.468727, 22.51543, 270.3024, 3.62917, -3.64, -3.59, 0.920242
13.57778, -3.224129, -3.469831, 270.4764, -3.224129, 1.349942, -3.469831, 22.61152, 270.4764, 3.602437, -3.64, -3.59, 0.9183652
13.58889, -3.227702, -3.471077, 270.6576, -3.227702, 1.349781, -3.471077, 22.70694, 270.6576, 3.583043, -3.64, -3.59, 0.9164485
13.6, -3.231043, -3.472339, 270.8175, -3.231043, 1.349644, -3.472339, 22.75358, 270.8175, 3.57506, -3.64, -3.59, 0.9146652
13.61111, -3.233755, -3.473658, 270.9747, -3.233755, 1.349571, -3.473658, 22.73822, 270.9747, 3.576777, -3.64, -3.59, 0.9132228
13.62222, -3.23707, -3.475017, 271.0971, -3.23707, 1.349595, -3.475017, 22.77109, 271.0971, 3.529023, -3.64, -3.59, 0.9116017
13.63333, -3.240363, -3.476528, 271.2337, -3.240363, 1.349881, -3.476528, 22.74696, 271.2337, 3.530555, -3.64, -3.59, 0.9102156
13.64444, -3.243722, -3.47823, 271.3499, -3.243722, 1.350164, -3.47823, 22.65133, 271.3499, 3.532551, -3.64, -3.59, 0.9087876
13.65556, -3.247123, -3.479752, 271.4454, -3.247123, 1.350409, -3.479752, 22.55145, 271.4454, 3.513416, -3.64, -3.59, 0.9073421
13.66667, -3.250541, -3.481366, 271.5713, -3.250541, 1.350634, -3.481366, 22.37401, 271.5713, 3.552431, -3.64, -3.59, 0.9058736
13.67778, -3.253796, -3.483245, 271.6913, -3.253796, 1.350786, -3.483245, 22.18775, 271.6913, 3.590371, -3.64, -3.59, 0.9043922
13.68889, -3.2575, -3.48508, 271.8318, -3.2575, 1.350749, -3.48508, 22.0048, 271.8318, 3.635564, -3.64, -3.59, 0.9025679
13.7, -3.260666, -3.486989, 271.9572, -3.260666, 1.350918, -3.486989, 21.793, 271.9572, 3.658996, -3.64, -3.59, 0.901162
13.71111, -3.263848, -3.488766, 272.08, -3.263848, 1.350938, -3.488766, 21.62563, 272.08, 3.652551, -3.64, -3.59, 0.8996441
13.72222, -3.267059, -3.490549, 272.1829, -3.267059, 1.350742, -3.490549, 21.42731, 272.1829, 3.656968, -3.64, -3.59, 0.8979296
13.73333, -3.270212, -3.492374, 272.2995, -3.270212, 1.350807, -3.492374, 21.26295, 272.2995, 3.691113, -3.64, -3.59, 0.896483
13.74444, -3.273479, -3.494377, 272.4339, -3.273479, 1.350997, -3.494377, 21.06349, 272.4339, 3.719562, -3.64, -3.59, 0.8950966
13.75556, -3.277045, -3.496559, 272.5501, -3.277045, 1.350994, -3.496559, 20.83947, 272.5501, 3.742373, -3.64, -3.59, 0.893409
13.76667, -3.280416, -3.498525, 272.6443, -3.280416, 1.351152, -3.498525, 20.65591, 272.6443, 3.755731, -3.64, -3.59, 0.8919843
13.77778, -3.283925, -3.500656, 272.7479, -3.283925, 1.351347, -3.500656, 20.49644, 272.7479, 3.766378, -3.64, -3.59, 0.8905364
13.78889, -3.287346, -3.502649, 272.849, -3.287346, 1.351678, -3.502649, 20.34408, 272.849, 3.773736, -3.64, -3.59, 0.8892787
13.8, -3.291221, -3.504922, 272.9252, -3.291221, 1.352095, -3.504922, 20.18497, 272.9252, 3.758406, -3.64, -3.59, 0.8879094
13.81111, -3.294716, -3.506999, 272.9576, -3.294716, 1.352441, -3.506999, 19.99485, 272.9576, 3.733103, -3.64, -3.59, 0.8866622
13.82222, -3.298277, -3.509146, 273.0094, -3.298277, 1.352842, -3.509146, 19.83369, 273.0094, 3.713217, -3.64, -3.59, 0.8854516
13.83333, -3.301973, -3.511299, 272.9925, -3.301973, 1.353243, -3.511299, 19.69688, 272.9925, 3.675272, -3.64, -3.59, 0.884206
13.84445, -3.304973, -3.513196, 272.9811, -3.304973, 1.353627, -3.513196, 19.5589, 272.9811, 3.657405, -3.64, -3.59, 0.8832507
13.85556, -3.30818, -3.515111, 272.9772, -3.30818, 1.354005, -3.515111, 19.4315, 272.9772, 3.638993, -3.64, -3.59, 0.8822233
13.86667, -3.311476, -3.516972, 272.9726, -3.311476, 1.354438, -3.516972, 19.31343, 272.9726, 3.649549, -3.64, -3.59, 0.8812318
13.87778, -3.314821, -3.518785, 272.9816, -3.314821, 1.354782, -3.518785, 19.17761, 272.9816, 3.659181, -3.64, -3.59, 0.8801605
13.88889, -3.318395, -3.520574, 273.0064, -3.318395, 1.355139, -3.520574, 18.9463, 273.0064, 3.653164, -3.64, -3.59, 0.8790345
13.9, -3.321685, -3.522164, 273.049, -3.321685, 1.355539, -3.522164, 18.69385, 273.049, 3.664432, -3.64, -3.59, 0.8780836
13.91111, -3.32503, -3.523611, 273.1213, -3.32503, 1.355865, -3.523611, 18.37253, 273.1213, 3.709435, -3.64, -3.59, 0.8770686
13.92222, -3.328221, -3.524868, 273.2083, -3.328221, 1.356334, -3.524868, 18.08265, 273.2083, 3.75123, -3.64, -3.59, 0.8762708
13.93333, -3.331786, -3.526133, 273.3347, -3.331786, 1.356939, -3.526133, 17.80957, 273.3347, 3.807836, -3.64, -3.59, 0.8754796
13.94444, -3.334989, -3.527171, 273.4943, -3.334989, 1.357586, -3.527171, 17.55116, 273.4943, 3.849397, -3.64, -3.59, 0.8748861
13.95556, -3.338031, -3.52815, 273.6465, -3.338031, 1.358433, -3.52815, 17.36813, 273.6465, 3.879557, -3.64, -3.59, 0.8745533
13.96667, -3.341263, -3.52923, 273.8897, -3.341263, 1.359062, -3.52923, 17.17853, 273.8897, 3.899402, -3.64, -3.59, 0.8739564
13.97778, -3.344333, -3.530182, 274.1308, -3.344333, 1.359583, -3.530182, 17.04675, 274.1308, 3.882404, -3.64, -3.59, 0.8733348
13.98889, -3.346917, -3.530889, 274.417, -3.346917, 1.360037, -3.530889, 16.97776, 274.417, 3.832908, -3.64, -3.59, 0.8728414
14, -3.350096, -3.531839, 274.6725, -3.350096, 1.360379, -3.531839, 16.9134, 274.6725, 3.74441, -3.64, -3.59, 0.8720375
14.01111, -3.353081, -3.532588, 274.9184, -3.353081, 1.360587, -3.532588, 16.89128, 274.9184, 3.654392, -3.64, -3.59, 0.8711952
14.02222, -3.355771, -3.533316, 275.1582, -3.355771, 1.360664, -3.533316, 16.84151, 275.1582, 3.566642, -3.64, -3.59, 0.8703381
14.03333, -3.358812, -3.534212, 275.3822, -3.358812, 1.360978, -3.534212, 16.82687, 275.3822, 3.466958, -3.64, -3.59, 0.8695883
14.04445, -3.361451, -3.534986, 275.6383, -3.361451, 1.361059, -3.534986, 16.77195, 275.6383, 3.395307, -3.64, -3.59, 0.8687658
14.05556, -3.364225, -3.535802, 275.8953, -3.364225, 1.361263, -3.535802, 16.75572, 275.8953, 3.330396, -3.64, -3.59, 0.868022
14.06667, -3.366819, -3.536468, 276.152, -3.366819, 1.361482, -3.536468, 16.80952, 276.152, 3.318851, -3.64, -3.59, 0.8673676
14.07778, -3.369664, -3.537424, 276.4199, -3.369664, 1.361749, -3.537424, 16.85613, 276.4199, 3.314717, -3.64, -3.59, 0.8666702
14.08889, -3.372611, -3.538115, 276.666, -3.372611, 1.362106, -3.538115, 16.90652, 276.666, 3.352861, -3.64, -3.59, 0.8660525
14.1, -3.375238, -3.538765, 276.8881, -3.375238, 1.362393, -3.538765, 16.96979, 276.8881, 3.410354, -3.64, -3.59, 0.8654792
14.11111, -3.377816, -3.539347, 277.1246, -3.377816, 1.362686, -3.539347, 16.98915, 277.1246, 3.498017, -3.64, -3.59, 0.864938
14.12222, -3.381005, -3.54, 277.3899, -3.381005, 1.362948, -3.54, 16.95246, 277.3899, 3.621313, -3.64, -3.59, 0.8641887
14.13333, -3.383698, -3.540463, 277.7072, -3.383698, 1.363182, -3.540463, 16.85045, 277.7072, 3.732618, -3.64, -3.59, 0.8635813
14.14444, -3.386254, -3.540884, 278.0596, -3.386254, 1.363376, -3.540884, 16.68773, 278.0596, 3.857468, -3.64, -3.59, 0.8629873
14.15556, -3.388951, -3.541027, 278.4394, -3.388951, 1.363496, -3.541027, 16.46807, 278.4394, 3.993177, -3.64, -3.59, 0.8623052
14.16667, -3.391598, -3.541238, 278.8578, -3.391598, 1.363572, -3.541238, 16.22106, 278.8578, 4.108219, -3.64, -3.59, 0.861599
14.17778, -3.3943, -3.541277, 279.3524, -3.3943, 1.363783, -3.541277, 15.89466, 279.3524, 4.182443, -3.64, -3.59, 0.8610229
14.18889, -3.397012, -3.541007, 279.8314, -3.397012, 1.364039, -3.541007, 15.5881, 279.8314, 4.227711, -3.64, -3.59, 0.8605132
14.2, -3.399608, -3.540845, 280.3905, -3.399608, 1.364296, -3.540845, 15.27259, 280.3905, 4.247519, -3.64, -3.59, 0.86004
14.21111, -3.402322, -3.540568, 280.984, -3.402322, 1.364556, -3.540568, 14.98956, 280.984, 4.240409, -3.64, -3.59, 0.8595504
14.22222, -3.404797, -3.540384, 281.506, -3.404797, 1.36483, -3.540384, 14.79096, 281.506, 4.257051, -3.64, -3.59, 0.8591428
14.23333, -3.407112, -3.539945, 282.0325, -3.407112, 1.365166, -3.539945, 14.59698, 282.0325, 4.27887, -3.64, -3.59, 0.8588607
14.24444, -3.409566, -3.539559, 282.5166, -3.409566, 1.365502, -3.539559, 14.40405, 282.5166, 4.319429, -3.64, -3.59, 0.8585441
14.25556, -3.412377, -3.539041, 283.0036, -3.412377, 1.365992, -3.539041, 14.23244, 283.0036, 4.411803, -3.64, -3.59, 0.8582954
14.26667, -3.41477, -3.538427, 283.3782, -3.41477, 1.366416, -3.538427, 14.08037, 283.3782, 4.518403, -3.64, -3.59, 0.8581095
14.27778, -3.417283, -3.537772, 283.7299, -3.417283, 1.366749, -3.537772, 13.92632, 283.7299, 4.654868, -3.64, -3.59, 0.8578141
14.28889, -3.419574, -3.537042, 284.0357, -3.419574, 1.367161, -3.537042, 13.8212, 284.0357, 4.797119, -3.64, -3.59, 0.8576636
14.3, -3.421781, -3.5362, 284.3038, -3.421781, 1.367602, -3.5362, 13.76084, 284.3038, 4.953534, -3.64, -3.59, 0.8575771
14.31111, -3.423922, -3.535175, 284.5208, -3.423922, 1.367691, -3.535175, 13.75681, 284.5208, 5.04945, -3.64, -3.59, 0.8571858
14.32222, -3.42615, -3.53428, 284.7015, -3.42615, 1.36797, -3.53428, 13.7613, 284.7015, 5.115799, -3.64, -3.59, 0.856954
14.33333, -3.428687, -3.533359, 284.8538, -3.428687, 1.368315, -3.533359, 13.79669, 284.8538, 5.178615, -3.64, -3.59, 0.8567187
14.34445, -3.431126, -3.532437, 284.9817, -3.431126, 1.368461, -3.532437, 13.80846, 284.9817, 5.209417, -3.64, -3.59, 0.8563231
14.35556, -3.434011, -3.531504, 285.1378, -3.434011, 1.368736, -3.531504, 13.75862, 285.1378, 5.228495, -3.64, -3.59, 0.8559534
14.36667, -3.436801, -3.530448, 285.2568, -3.436801, 1.368735, -3.530448, 13.67793, 285.2568, 5.222293, -3.64, -3.59, 0.8553585
14.37778, -3.43983, -3.529356, 285.4316, -3.43983, 1.368797, -3.529356, 13.57819, 285.4316, 5.17671, -3.64, -3.59, 0.8547806
14.38889, -3.442981, -3.528566, 285.5714, -3.442981, 1.368658, -3.528566, 13.50844, 285.5714, 5.093714, -3.64, -3.59, 0.8539703
14.4, -3.445811, -3.527395, 285.7, -3.445811, 1.368693, -3.527395, 13.43338, 285.7, 4.950511, -3.64, -3.59, 0.8534404
14.41111, -3.448694, -3.526313, 285.8698, -3.448694, 1.368895, -3.526313, 13.40125, 285.8698, 4.840153, -3.64, -3.59, 0.8530658
14.42222, -3.451427, -3.525241, 286.0063, -3.451427, 1.36866, -3.525241, 13.37241, 286.0063, 4.694954, -3.64, -3.59, 0.8523095
14.43333, -3.454089, -3.52404, 286.1997, -3.454089, 1.368732, -3.52404, 13.34113, 286.1997, 4.578143, -3.64, -3.59, 0.8518869
14.44444, -3.45683, -3.522712, 286.3856, -3.45683, 1.368662, -3.522712, 13.32443, 286.3856, 4.498539, -3.64, -3.59, 0.8513281
14.45556, -3.45943, -3.521075, 286.5998, -3.45943, 1.368585, -3.521075, 13.29923, 286.5998, 4.457879, -3.64, -3.59, 0.8508291
14.46667, -3.462036, -3.519534, 286.8469, -3.462036, 1.368359, -3.519534, 13.25228, 286.8469, 4.455285, -3.64, -3.59, 0.8501856
14.47778, -3.465101, -3.517857, 287.1371, -3.465101, 1.368387, -3.517857, 13.19907, 287.1371, 4.485185, -3.64, -3.59, 0.8497176
14.48889, -3.46778, -3.51619, 287.3897, -3.46778, 1.368377, -3.51619, 13.17001, 287.3897, 4.498688, -3.64, -3.59, 0.8493035
14.5, -3.470803, -3.514471, 287.7268, -3.470803, 1.368434, -3.514471, 13.17423, 287.7268, 4.568664, -3.64, -3.59, 0.8489023
14.51111, -3.473596, -3.512674, 288.0414, -3.473596, 1.368568, -3.512674, 13.15281, 288.0414, 4.618061, -3.64, -3.59, 0.8486425
14.52222, -3.476706, -3.511046, 288.375, -3.476706, 1.368894, -3.511046, 13.17171, 288.375, 4.684706, -3.64, -3.59, 0.8485066
14.53333, -3.47945, -3.509262, 288.7073, -3.47945, 1.369096, -3.509262, 13.15575, 288.7073, 4.722384, -3.64, -3.59, 0.8483486
14.54445, -3.482136, -3.507604, 289.0812, -3.482136, 1.369248, -3.507604, 13.15355, 289.0812, 4.725341, -3.64, -3.59, 0.8481525
14.55556, -3.485077, -3.505823, 289.4747, -3.485077, 1.369448, -3.505823, 13.1717, 289.4747, 4.724499, -3.64, -3.59, 0.8479807
14.56667, -3.487607, -3.504304, 289.8359, -3.487607, 1.369363, -3.504304, 13.15078, 289.8359, 4.691593, -3.64, -3.59, 0.8475909
14.57778, -3.490129, -3.502835, 290.2362, -3.490129, 1.369313, -3.502835, 13.16185, 290.2362, 4.657101, -3.64, -3.59, 0.8472426
14.58889, -3.492527, -3.501255, 290.6212, -3.492527, 1.369359, -3.501255, 13.1685, 290.6212, 4.637761, -3.64, -3.59, 0.8470303
14.6, -3.494858, -3.499882, 291.0203, -3.494858, 1.369491, -3.499882, 13.18857, 291.0203, 4.624463, -3.64, -3.59, 0.8469016
14.61111, -3.497231, -3.498326, 291.4177, -3.497231, 1.369717, -3.498326, 13.21284, 291.4177, 4.64277, -3.64, -3.59, 0.8468871
14.62222, -3.499265, -3.497039, 291.7719, -3.499265, 1.369837, -3.497039, 13.23923, 291.7719, 4.67592, -3.64, -3.59, 0.8468042
14.63333, -3.501228, -3.495803, 292.0995, -3.501228, 1.369986, -3.495803, 13.24296, 292.0995, 4.733919, -3.64, -3.59, 0.8467628
14.64444, -3.50331, -3.494794, 292.4182, -3.50331, 1.370251, -3.494794, 13.20806, 292.4182, 4.816581, -3.64, -3.59, 0.8467973
14.65556, -3.505306, -3.49374, 292.6821, -3.505306, 1.370497, -3.49374, 13.13722, 292.6821, 4.892134, -3.64, -3.59, 0.8468371
14.66667, -3.50751, -3.492545, 292.9571, -3.50751, 1.370622, -3.492545, 12.98797, 292.9571, 5.030364, -3.64, -3.59, 0.8467487
14.67778, -3.509723, -3.491523, 293.2, -3.509723, 1.37067, -3.491523, 12.79606, 293.2, 5.135503, -3.64, -3.59, 0.846571
14.68889, -3.511807, -3.490704, 293.419, -3.511807, 1.370725, -3.490704, 12.56236, 293.419, 5.296081, -3.64, -3.59, 0.8464025
14.7, -3.513816, -3.489673, 293.6738, -3.513816, 1.370573, -3.489673, 12.36813, 293.6738, 5.456805, -3.64, -3.59, 0.8460725
14.71111, -3.515568, -3.488823, 293.9093, -3.515568, 1.370065, -3.488823, 12.12505, 293.9093, 5.635755, -3.64, -3.59, 0.8454161
14.72222, -3.517522, -3.487604, 294.1542, -3.517522, 1.369454, -3.487604, 11.95357, 294.1542, 5.767639, -3.64, -3.59, 0.8446774
14.73333, -3.51943, -3.486725, 294.4505, -3.51943, 1.36897, -3.486725, 11.86371, 294.4505, 5.87858, -3.64, -3.59, 0.8440348
14.74444, -3.520776, -3.4859, 294.7674, -3.520776, 1.368608, -3.4859, 11.84233, 294.7674, 5.888671, -3.64, -3.59, 0.8435889
14.75556, -3.522249, -3.485125, 295.101, -3.522249, 1.368421, -3.485125, 11.91404, 295.101, 5.900114, -3.64, -3.59, 0.8432943
14.76667, -3.523384, -3.484621, 295.5351, -3.523384, 1.368041, -3.484621, 12.04955, 295.5351, 5.898087, -3.64, -3.59, 0.8428261
14.77778, -3.52469, -3.484202, 296.0093, -3.52469, 1.367967, -3.484202, 12.23112, 296.0093, 5.846664, -3.64, -3.59, 0.8426259
14.78889, -3.525894, -3.483493, 296.5347, -3.525894, 1.368228, -3.483493, 12.50104, 296.5347, 5.770653, -3.64, -3.59, 0.8428078
14.8, -3.527169, -3.483066, 297.1613, -3.527169, 1.368575, -3.483066, 12.72833, 297.1613, 5.69992, -3.64, -3.59, 0.8430319
14.81111, -3.528741, -3.482292, 297.8606, -3.528741, 1.369082, -3.482292, 12.9285, 297.8606, 5.627907, -3.64, -3.59, 0.84342
14.82222, -3.530106, -3.481481, 298.5846, -3.530106, 1.369643, -3.481481, 13.05372, 298.5846, 5.59614, -3.64, -3.59, 0.8438964
14.83333, -3.531436, -3.48061, 299.4038, -3.531436, 1.370437, -3.48061, 13.11332, 299.4038, 5.585919, -3.64, -3.59, 0.8446169
