Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, -2.8, -2.66, 0, -2.8, 1.04, -2.66, 0, 0, 0, 0.05, 0.54, 4.403964
0.01111111, -2.8, -2.66, 0, -2.8, 1.04, -2.66, 0, 0, 0, 0.05, 0.54, 4.403964
0.02222222, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.03333334, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.04444445, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.05555556, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.06666667, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.07777778, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.08888889, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.1, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.1111111, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.1222222, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.1333333, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.1444445, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.1555556, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.1666667, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.1777778, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.1888889, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.2, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.2111111, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.2222222, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.2333333, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.2444444, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.2555556, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.2666667, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.2777778, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.2888889, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.3, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.3111111, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.3222222, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.3333333, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.3444445, -2.8, -2.66, 0, -4.341337, 2.287626, -5.190416, 353.6084, 138.8139, 0.8960708, 0.05, 0.54, 4.403964
0.3555556, -2.8, -2.66, 0, -4.341197, 2.28767, -5.190167, 353.6322, 138.8428, 0.9185213, 0.05, 0.54, 4.403964
0.3666667, -2.8, -2.66, 0, -4.341197, 2.28767, -5.190167, 353.6322, 138.8428, 0.9185213, 0.05, 0.54, 4.403964
0.3777778, -2.8, -2.66, 0, -4.341197, 2.28767, -5.190167, 353.6322, 138.8428, 0.9185213, 0.05, 0.54, 4.403964
0.3888889, -2.8, -2.66, 0, -4.341197, 2.28767, -5.190167, 353.6322, 138.8428, 0.9185213, 0.05, 0.54, 4.403964
0.4, -2.8, -2.66, 0, -4.341197, 2.28767, -5.190167, 353.6322, 138.8428, 0.9185213, 0.05, 0.54, 4.403964
0.4111111, -2.8, -2.66, 0, -4.341197, 2.28767, -5.190167, 353.6322, 138.8428, 0.9185213, 0.05, 0.54, 4.403964
0.4222222, -2.8, -2.66, 0, -4.341197, 2.28767, -5.190167, 353.6322, 138.8428, 0.9185213, 0.05, 0.54, 4.403964
0.4333333, -2.8, -2.66, 0, -4.341197, 2.28767, -5.190167, 353.6322, 138.8428, 0.9185213, 0.05, 0.54, 4.403964
0.4444444, -2.8, -2.66, 0, -4.341197, 2.28767, -5.190167, 353.6322, 138.8428, 0.9185213, 0.05, 0.54, 4.403964
0.4555556, -2.8, -2.66, 0, -4.341197, 2.28767, -5.190167, 353.6322, 138.8428, 0.9185213, 0.05, 0.54, 4.403964
0.4666667, -2.8, -2.66, 0, -4.341221, 2.287621, -5.1902, 353.6107, 138.7985, 0.9269199, 0.05, 0.54, 4.403964
0.4777778, -2.8, -2.66, 0, -4.341221, 2.287621, -5.1902, 353.6107, 138.7985, 0.9269199, 0.05, 0.54, 4.403964
0.4888889, -2.8, -2.66, 0, -4.341261, 2.287647, -5.190181, 353.6443, 138.7877, 0.9071028, 0.05, 0.54, 4.403964
0.5, -2.8, -2.66, 0, -4.341226, 2.287728, -5.19028, 353.6625, 138.8109, 0.8857196, 0.05, 0.54, 4.403964
0.5111111, -2.8, -2.66, 0, -4.341197, 2.287715, -5.190268, 353.6591, 138.8101, 0.9250079, 0.05, 0.54, 4.403964
0.5222222, -2.8, -2.66, 0, -4.341217, 2.28771, -5.19035, 353.6152, 138.7976, 0.897833, 0.05, 0.54, 4.403964
0.5333334, -2.8, -2.66, 0, -4.341418, 2.287846, -5.190431, 353.6056, 138.8008, 0.9098671, 0.05, 0.54, 4.403964
0.5444444, -2.8, -2.66, 0, -4.341413, 2.287841, -5.190452, 353.6216, 138.7901, 0.9028358, 0.05, 0.54, 4.403964
0.5555556, -2.8, -2.66, 0, -4.341447, 2.287841, -5.190453, 353.6404, 138.7936, 0.9223135, 0.05, 0.54, 4.403964
0.5666667, -2.8, -2.66, 0, -4.341471, 2.287846, -5.19045, 353.6268, 138.7904, 0.9153417, 0.05, 0.54, 4.403964
0.5777778, -2.8, -2.66, 0, -4.341338, 2.287807, -5.190371, 353.6245, 138.8003, 0.8988022, 0.05, 0.54, 4.403964
0.5888889, -2.8, -2.66, 0, -4.341346, 2.287812, -5.190387, 353.6241, 138.776, 0.9206548, 0.05, 0.54, 4.403964
0.6, -2.8, -2.66, 0, -4.341378, 2.287588, -5.190257, 353.5488, 138.7853, 0.9084305, 0.05, 0.54, 4.403964
0.6111111, -2.8, -2.66, 0, -4.341543, 2.28774, -5.190279, 353.5537, 138.7557, 0.9513251, 0.05, 0.54, 4.403964
0.6222222, -2.8, -2.66, 0, -4.341489, 2.287848, -5.190304, 353.545, 138.7807, 0.9149066, 0.05, 0.54, 4.403964
0.6333333, -2.8, -2.66, 0, -4.341513, 2.288028, -5.190421, 353.6576, 138.8177, 0.8934482, 0.05, 0.54, 4.403964
0.6444445, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.6555555, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.6666667, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.6777778, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.6888889, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.7, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.7111111, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.7222223, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.7333333, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.7444445, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.7555556, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.7666667, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.7777778, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.7888889, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.8, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.8111112, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.8222222, -2.8, -2.66, 0, -4.341518, 2.287778, -5.190358, 353.6283, 138.7917, 0.9265243, 0.05, 0.54, 4.403964
0.8333334, -2.8, -2.66, 0, -4.341557, 2.28773, -5.190296, 353.632, 138.7936, 0.9153001, 0.05, 0.54, 4.403964
0.8444445, -2.8, -2.66, 0, -4.341557, 2.28773, -5.190296, 353.632, 138.7936, 0.9153001, 0.05, 0.54, 4.403964
