Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.01111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.02222222, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.03333334, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.04444445, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.05555556, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.06666667, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.07777778, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.08888889, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.1, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.1111111, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.1222222, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.1333333, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.1444445, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.1555556, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.1666667, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.1777778, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.1888889, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
0.2, 3.211734, -4.081049, 322.3845, 3.211734, 1.437927, -4.081049, 9.399354, 322.3845, 3.347032, -0.32, 0.54, 8.357368
