Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76, 0.54, 2.879861
0.01111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76, 0.54, 2.879861
0.02222222, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.03333334, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.04444445, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.05555556, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.06666667, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.07777778, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.08888889, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.1, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.1111111, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.1222222, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.1333333, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.1444445, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.1555556, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.1666667, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.1777778, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.1888889, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.2, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.2111111, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.2222222, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.2333333, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.2444444, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.2555556, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.2666667, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.2777778, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
0.2888889, -3.79578, 3.803003, 122.3679, -3.79578, 1.505984, 3.803003, 6.164328, 122.3679, 0.4441122, 2.76, 0.54, 7.351387
