Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, 3.21, 0.54, 4.739504
0.01111111, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, 3.21, 0.54, 4.739504
0.02222222, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.03333334, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.04444445, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.05555556, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.06666667, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.07777778, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.08888889, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.1, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.1111111, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.1222222, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.1333333, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.1444445, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.1555556, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.1666667, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.1777778, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.1888889, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.2, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.2111111, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.2222222, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.2333333, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.2444444, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.2555556, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
0.2666667, -4.185439, 3.003989, 120.515, -4.185439, 1.475167, 3.003989, 7.132751, 120.515, 359.8179, 3.21, 0.54, 9.840462
