Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.01111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32, 0.54, 3.496799
0.02222222, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.03333334, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.04444445, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.05555556, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.06666667, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.07777778, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.08888889, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.1, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.1111111, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.1222222, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.1333333, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.1444445, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.1555556, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.1666667, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.1777778, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
0.1888889, -3.269797, -0.4671629, 196.1028, -3.269797, 1.552102, -0.4671629, 12.5898, 196.1028, 356.6652, -0.32, 0.54, 4.999157
