Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, -2.8, -2.66, 0, -2.8, 1.04, -2.66, 0, 0, 0, 0.05, 0.54, 4.403964
0.01111111, -2.8, -2.66, 0, -2.8, 1.04, -2.66, 0, 0, 0, 0.05, 0.54, 4.403964
0.02222222, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.03333334, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.04444445, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.05555556, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.06666667, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.07777778, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.08888889, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.1, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.1111111, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.1222222, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.1333333, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.1444445, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.1555556, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.1666667, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.1777778, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.1888889, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.2, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.2111111, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.2222222, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.2333333, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.2444444, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.2555556, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.2666667, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.2777778, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.2888889, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.3, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.3111111, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.3222222, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.3333333, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.3444445, -2.8, -2.66, 0, -4.357319, 2.068455, -4.975974, 353.7535, 111.2166, 358.529, 0.05, 0.54, 4.403964
0.3555556, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.3666667, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.3777778, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.3888889, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.4, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.4111111, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.4222222, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.4333333, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.4444444, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.4555556, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.4666667, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.4777778, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.4888889, -2.8, -2.66, 0, -4.357754, 2.068275, -4.976303, 353.7747, 111.2157, 358.4911, 0.05, 0.54, 4.403964
0.5, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.5111111, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.5222222, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.5333334, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.5444444, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.5555556, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.5666667, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.5777778, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.5888889, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.6, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.6111111, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.6222222, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.6333333, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.6444445, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.6555555, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.6666667, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.6777778, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.6888889, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.7, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.7111111, -2.8, -2.66, 0, -4.358208, 2.068402, -4.976173, 353.7415, 111.1955, 358.4994, 0.05, 0.54, 4.403964
0.7222223, -2.8, -2.66, 0, -4.358251, 2.068414, -4.976152, 353.7584, 111.1969, 358.4997, 0.05, 0.54, 4.403964
0.7333333, -2.8, -2.66, 0, -4.358251, 2.068414, -4.976152, 353.7584, 111.1969, 358.4997, 0.05, 0.54, 4.403964
0.7444445, -2.8, -2.66, 0, -4.358251, 2.068414, -4.976152, 353.7584, 111.1969, 358.4997, 0.05, 0.54, 4.403964
0.7555556, -2.8, -2.66, 0, -4.358466, 2.068473, -4.976266, 353.7515, 111.2008, 358.4884, 0.05, 0.54, 4.403964
0.7666667, -2.8, -2.66, 0, -4.35864, 2.068496, -4.976211, 353.7517, 111.2028, 358.4854, 0.05, 0.54, 4.403964
0.7777778, -2.8, -2.66, 0, -4.358669, 2.06848, -4.976146, 353.7525, 111.2272, 358.4895, 0.05, 0.54, 4.403964
0.7888889, -2.8, -2.66, 0, -4.358713, 2.068475, -4.976183, 353.7464, 111.2098, 358.491, 0.05, 0.54, 4.403964
0.8, -2.8, -2.66, 0, -4.358731, 2.068521, -4.976218, 353.7602, 111.2245, 358.4864, 0.05, 0.54, 4.403964
0.8111112, -2.8, -2.66, 0, -4.358731, 2.068455, -4.97621, 353.74, 111.2155, 358.4967, 0.05, 0.54, 4.403964
0.8222222, -2.8, -2.66, 0, -4.358817, 2.068498, -4.976206, 353.7368, 111.2031, 358.4763, 0.05, 0.54, 4.403964
0.8333334, -2.8, -2.66, 0, -4.358832, 2.068516, -4.976193, 353.752, 111.2062, 358.4842, 0.05, 0.54, 4.403964
0.8444445, -2.8, -2.66, 0, -4.358876, 2.068531, -4.976204, 353.7535, 111.2096, 358.4828, 0.05, 0.54, 4.403964
0.8555556, -2.8, -2.66, 0, -4.358996, 2.068566, -4.97628, 353.7481, 111.2183, 358.4882, 0.05, 0.54, 4.403964
